Run ID,Batch Size,Number of Hidden Neurons,Response
0,70,10,49.7999546595398
1,70,10,49.64128616693901
2,60,10,51.4835273110971
3,70,14,55.6037518186171
4,70,10,58.15561468639862
5,60,14,65.692456067416
6,70,10,46.707868293583005
7,60,14,51.7675605829137
8,70,14,46.63975226924801
9,70,14,46.46975195946271
10,60,10,49.39215051709841
11,60,10,50.85483660031822
12,60,14,54.717638525895126
13,60,10,51.7973378160454
14,60,14,56.776838219387336
15,70,14,79.7895708797275
