Run ID,Batch Size,Number of Hidden Neurons,Response
0,70,10,53.59561406228999
1,60,14,58.18694881412311
2,60,10,41.531128217303504
3,70,10,48.05178184456751
4,60,14,53.1431274402848
5,60,14,42.7425332743234
6,70,10,50.53376568914679
7,70,14,43.78346663195812
8,60,14,55.3272645100195
9,70,14,54.182944244395294
10,70,14,58.1653109985907
11,70,10,45.412208209391096
12,70,14,60.5032566425538
13,60,10,60.2800726494964
14,60,10,47.17096103642461
15,60,10,54.23584070111111
