Run ID,Batch Size,Number of Hidden Neurons,Response
0,62,12,152.867414491737
1,69,12,1838.7627368828705
2,62,15,95.1605889896745
3,69,15,105.693224095853
4,66,14,103.55718423019302
5,66,14,103.4612776622124
6,66,14,74.64125029797103
7,66,14,123.767516217192
8,61,14,1174.165833234914
9,71,14,1481.575947795836
10,66,12,120.158453704592
11,66,16,150.66551982469298
12,66,14,104.117840260281
13,66,14,100.632835908079
14,66,14,99.979617323023
15,66,14,90.155204312066
