Run ID,Batch Size,Number of Hidden Neurons,Response
0,60,14,60.4822445643124
1,60,14,65.66842395823701
2,60,10,56.6597093840628
3,60,10,61.376108098758
4,70,10,57.785611366318
5,60,14,62.8604559952809
6,70,14,85.2824864651251
7,70,10,70.1488250368426
8,70,14,53.859202304774
9,60,14,71.198694099581
10,60,10,61.32124782369961
11,70,10,61.944566737596006
12,70,14,60.07249031162471
13,70,14,63.394862148289896
14,60,10,61.991623409017
15,70,10,57.23647864971901
