,loss,val_loss
0,3.8780462741851807,1.0267399549484253
1,3.8412368297576904,1.337010145187378
2,3.7752745151519775,1.713277816772461
3,3.7506604194641113,2.124143600463867
4,3.689727783203125,2.4967639446258545
5,3.614945888519287,2.7669475078582764
6,3.5354299545288086,2.919883966445923
7,3.4887795448303223,2.9837610721588135
8,3.470242738723755,2.9990570545196533
9,3.4038279056549072,2.986041307449341
10,3.3469786643981934,2.961918830871582
11,3.327106475830078,2.9261515140533447
12,3.229681968688965,2.885197162628174
13,3.1791205406188965,2.8478317260742188
14,3.1392245292663574,2.8143880367279053
15,3.0809597969055176,2.779444456100464
16,3.063716411590576,2.744727611541748
17,3.0599365234375,2.71421480178833
18,2.9588398933410645,2.6759400367736816
19,2.938819408416748,2.6423184871673584
20,2.881070137023926,2.608819007873535
