Run ID,Batch Size,Number of Hidden Neurons,Response
0,58,8,37.5804219597498
1,65,8,38.934899419603695
2,58,11,35.7763428355057
3,65,11,36.83121420805422
4,62,10,38.4449479337226
5,62,10,35.71709709901577
6,62,10,35.2490108555597
7,62,10,33.8483467957749
8,57,10,43.76039863861739
9,67,10,36.0569601696584
10,62,8,37.13609606915985
11,62,12,37.1380296495536
12,62,10,36.0607926693454
13,62,10,37.80844596792541
14,62,10,36.24657142563466
15,62,10,35.730300155455105
