Run ID,Batch Size,Number of Hidden Neurons,Response
0,79,12,2718.1445071069743
1,86,12,2983.9637276982253
2,79,15,3654.70463094646
3,86,15,3263.685060789887
4,83,14,1354.864024524364
5,83,14,1774.6684463152649
6,83,14,2769.665189417061
7,83,14,2394.8366974213645
8,78,14,2700.814293457187
9,88,14,1816.152242105857
10,83,12,2266.594905877882
11,83,16,2390.5805850261872
12,83,14,3024.1091872800303
13,83,14,1969.773556708482
14,83,14,1860.3800747147488
15,83,14,2651.1179506089866
