Run ID,Batch Size,Number of Hidden Neurons,Response
0,60,14,4241.930929294886
1,70,10,2121.482740805159
2,60,10,2450.71325323148
3,60,10,3014.1623456514053
4,70,14,3899.712571092266
5,60,10,4343.532024487056
6,70,14,2455.0447082764063
7,70,10,2144.3260382345857
8,70,10,1125.037213601123
9,60,10,1855.9258030232363
10,70,10,2141.8071136197577
11,60,14,2045.02860271095
12,60,14,2458.5736449682936
13,70,14,1620.6550034413258
14,70,14,2591.701898815006
15,60,14,2229.905723326006
