Run ID,Batch Size,Number of Hidden Neurons,Response
0,60,10,1388.1460269474403
1,70,10,108.44651923609013
2,70,10,68.2728428786201
3,70,14,99.2508315039142
4,60,14,124.121987669938
5,70,14,70.482859354408
6,60,14,71.961168865796
7,60,10,123.771999997053
8,70,14,106.6202622380329
9,70,14,132.34781187888203
10,60,10,75.934050750922
11,60,10,76.1864129502824
12,70,10,106.38638957042342
13,70,10,2295.5311848793312
14,60,14,104.7507843153562
15,60,14,96.65611190950833
