Run ID,Batch Size,Number of Hidden Neurons,Response
0,61,10,50.78685978726399
1,68,10,65.981786767251
2,61,13,75.7898505900815
3,68,13,57.64833706158301
4,65,12,59.409146468131
5,65,12,56.942991799384
6,65,12,57.868172426492
7,65,12,75.4928317358578
8,60,12,53.7728823746199
9,70,12,56.07615792417799
10,65,10,55.82313395082401
11,65,14,52.73213249309899
12,65,12,53.1067037343398
13,65,12,59.726008423296
14,65,12,58.045511375536606
15,65,12,66.61181420912699
