,loss,val_loss
0,0.6286000609397888,0.5965532660484314
1,0.5685834288597107,0.5563065409660339
2,0.5252834558486938,0.5163030624389648
3,0.4893724322319031,0.4814857542514801
4,0.4600852429866791,0.45065292716026306
5,0.42453473806381226,0.4252420961856842
6,0.4043043553829193,0.4036220610141754
7,0.3780915141105652,0.3817032277584076
8,0.36362504959106445,0.3630943298339844
9,0.34723928570747375,0.3432673215866089
10,0.3330773115158081,0.32677575945854187
11,0.31592920422554016,0.31199678778648376
12,0.30509576201438904,0.29799044132232666
13,0.2911432683467865,0.2854313552379608
14,0.2812545597553253,0.2727107107639313
15,0.2706642150878906,0.2604553699493408
16,0.26107123494148254,0.24995872378349304
17,0.25092023611068726,0.24192629754543304
18,0.24047347903251648,0.23354195058345795
19,0.23490668833255768,0.2261665016412735
20,0.22885717451572418,0.2170552760362625
21,0.22374041378498077,0.2121240645647049
22,0.21631380915641785,0.20672936737537384
23,0.20858784019947052,0.20076577365398407
24,0.20584706962108612,0.1957436501979828
25,0.2004021257162094,0.19061236083507538
26,0.19556665420532227,0.18404753506183624
27,0.19097307324409485,0.18013876676559448
28,0.18514735996723175,0.17625494301319122
29,0.18198077380657196,0.17318500578403473
30,0.17658931016921997,0.16945433616638184
31,0.17190676927566528,0.16435696184635162
32,0.16860483586788177,0.16154780983924866
33,0.1643511801958084,0.15867899358272552
34,0.16064877808094025,0.15533562004566193
35,0.15665873885154724,0.15221744775772095
36,0.15392521023750305,0.14979402720928192
37,0.14943145215511322,0.14649848639965057
38,0.146020770072937,0.14451028406620026
39,0.14415717124938965,0.14071962237358093
40,0.14131861925125122,0.1385027915239334
41,0.13714128732681274,0.1363047957420349
42,0.1346251666545868,0.13312628865242004
43,0.13340336084365845,0.13077163696289062
44,0.1298481822013855,0.12762658298015594
45,0.12663905322551727,0.12590129673480988
46,0.12509864568710327,0.1238497644662857
47,0.12116168439388275,0.12190965563058853
48,0.11984143406152725,0.12047816812992096
49,0.11769554764032364,0.11985553056001663
50,0.11541198939085007,0.11705674976110458
51,0.11307968944311142,0.11471859365701675
52,0.11142637580633163,0.11310476064682007
53,0.11015984416007996,0.11164285242557526
54,0.10636068880558014,0.1101866140961647
55,0.10411734879016876,0.10872435569763184
56,0.1027122512459755,0.10689075291156769
57,0.10097243636846542,0.10588154941797256
58,0.09966646134853363,0.10460022836923599
59,0.09733682870864868,0.10321246832609177
60,0.09689127653837204,0.10110689699649811
61,0.0941900908946991,0.09974668174982071
62,0.09308744966983795,0.09893030673265457
63,0.09125535190105438,0.09711053967475891
64,0.08967772871255875,0.09542103111743927
65,0.08778702467679977,0.09413930773735046
66,0.08650800585746765,0.09301397204399109
67,0.08547861129045486,0.09198624640703201
68,0.08486901968717575,0.09165921062231064
69,0.08318869024515152,0.09072821587324142
70,0.08153289556503296,0.089536651968956
71,0.0802105963230133,0.08783724904060364
72,0.07869065552949905,0.08650778979063034
73,0.0779590979218483,0.08565732091665268
74,0.07607204467058182,0.08462721109390259
75,0.07530111819505692,0.08301564306020737
76,0.07449410110712051,0.08180611580610275
77,0.07329952716827393,0.08047137409448624
78,0.07225610315799713,0.0800621509552002
79,0.07134551554918289,0.07845079153776169
80,0.06986841559410095,0.07804999500513077
81,0.068723663687706,0.07729262858629227
82,0.0679222047328949,0.0760975182056427
83,0.06691814959049225,0.0749850645661354
84,0.0665828138589859,0.074245385825634
85,0.06544286757707596,0.07320158928632736
86,0.06423290818929672,0.07245085388422012
87,0.06349530071020126,0.07136157900094986
88,0.06314057111740112,0.07032512873411179
89,0.061663687229156494,0.06885269284248352
90,0.06085469573736191,0.06803426891565323
91,0.05983288586139679,0.06754891574382782
92,0.059453003108501434,0.06655316799879074
93,0.058928731828927994,0.06557208299636841
94,0.05761852115392685,0.06444545835256577
95,0.05700415000319481,0.06313320249319077
96,0.056534577161073685,0.062305428087711334
97,0.05552266910672188,0.061984606087207794
98,0.05526142939925194,0.061162225902080536
99,0.054044730961322784,0.06022460013628006
100,0.053737957030534744,0.059997815638780594
101,0.05266266688704491,0.059038687497377396
102,0.05228458717465401,0.05800078436732292
103,0.05141898989677429,0.057053595781326294
104,0.051094233989715576,0.056678105145692825
105,0.05033406615257263,0.05604115501046181
106,0.04958801344037056,0.05564231798052788
107,0.049227919429540634,0.0546254999935627
108,0.04847855865955353,0.05375150591135025
109,0.047590892761945724,0.05366899445652962
110,0.04750485345721245,0.05295199528336525
111,0.04665890708565712,0.05210527032613754
112,0.045768462121486664,0.05151252821087837
113,0.04565918818116188,0.05113505944609642
114,0.045081157237291336,0.05015549063682556
115,0.0445406399667263,0.049585502594709396
116,0.04400138929486275,0.04957045987248421
117,0.04356696456670761,0.04825420305132866
118,0.04283783957362175,0.04789019748568535
119,0.04222061485052109,0.04672623425722122
120,0.041816968470811844,0.04697186127305031
121,0.0414358526468277,0.04646537825465202
122,0.04097914695739746,0.04576766863465309
123,0.040839944034814835,0.045237619429826736
124,0.04025133326649666,0.04483931139111519
125,0.03963940963149071,0.04479602724313736
126,0.039404645562171936,0.043999142944812775
127,0.03882700949907303,0.04433082044124603
128,0.03822457045316696,0.04352550208568573
129,0.037999510765075684,0.043022554367780685
130,0.037762150168418884,0.041960205882787704
131,0.03726138547062874,0.041410960257053375
132,0.03672874718904495,0.04146575927734375
133,0.03612915426492691,0.04041261598467827
134,0.036157697439193726,0.04068339243531227
135,0.0355459526181221,0.04000654071569443
136,0.03553205356001854,0.039824649691581726
137,0.03525697439908981,0.039527226239442825
138,0.03480132296681404,0.03904002904891968
139,0.03434601053595543,0.039098139852285385
140,0.03393171727657318,0.03831027075648308
141,0.033751606941223145,0.03849208727478981
142,0.033362433314323425,0.03775126487016678
143,0.03288455307483673,0.0373675636947155
144,0.03273920342326164,0.03700891509652138
145,0.0325133353471756,0.03687075525522232
146,0.032150980085134506,0.03673075884580612
147,0.03195374459028244,0.03572182357311249
148,0.03152766078710556,0.03563932329416275
149,0.03135058283805847,0.034991659224033356
150,0.030982131138443947,0.03467544540762901
151,0.03081049770116806,0.03469163551926613
152,0.030380606651306152,0.03435979038476944
153,0.02997559681534767,0.033880412578582764
154,0.03005709871649742,0.033493660390377045
155,0.029584486037492752,0.0335380882024765
156,0.029431680217385292,0.032724060118198395
157,0.029267365112900734,0.03265196084976196
158,0.028542639687657356,0.032213132828474045
159,0.028780674561858177,0.031693235039711
160,0.028579534962773323,0.0320904403924942
161,0.02820095419883728,0.031447406858205795
162,0.02792041189968586,0.031140411272644997
163,0.027837703004479408,0.03077572025358677
164,0.02742915041744709,0.030935013666749
165,0.027436165139079094,0.030581330880522728
166,0.027101170271635056,0.030559144914150238
167,0.027162626385688782,0.03040260635316372
168,0.026740970090031624,0.029841793701052666
169,0.026431996375322342,0.029732925817370415
170,0.026279905810952187,0.029994046315550804
171,0.026110325008630753,0.029441984370350838
172,0.02596251480281353,0.029219508171081543
173,0.02561388723552227,0.02886057272553444
174,0.025616424158215523,0.02841767482459545
175,0.02530546858906746,0.028614595532417297
176,0.025345301255583763,0.028202537447214127
177,0.025178616866469383,0.0278778038918972
178,0.025252439081668854,0.027429550886154175
179,0.02486397512257099,0.027552299201488495
180,0.024599865078926086,0.027578426524996758
181,0.02440735325217247,0.02761535346508026
182,0.02448831871151924,0.027064751833677292
183,0.024155691266059875,0.026655305176973343
184,0.023796459659934044,0.02687959000468254
185,0.023756539449095726,0.026592085137963295
186,0.023839380592107773,0.026071781292557716
187,0.023498211055994034,0.02594161033630371
188,0.023498665541410446,0.026306314393877983
189,0.023138096556067467,0.025999095290899277
190,0.023142293095588684,0.025735720992088318
191,0.023336175829172134,0.025716811418533325
192,0.022916356101632118,0.025617115199565887
193,0.02267003245651722,0.025539785623550415
194,0.022858329117298126,0.025171376764774323
195,0.022662537172436714,0.02485884726047516
196,0.022430365905165672,0.025061141699552536
197,0.022454438731074333,0.02489568665623665
198,0.022174378857016563,0.024927698075771332
199,0.022026302292943,0.024914251640439034
200,0.022131720557808876,0.02485266700387001
201,0.02214273251593113,0.024604186415672302
202,0.022014247253537178,0.024291496723890305
203,0.02168959751725197,0.02414090372622013
204,0.021571073681116104,0.02432754449546337
205,0.02156759612262249,0.024137454107403755
206,0.0216363538056612,0.024110527709126472
207,0.02136160619556904,0.023790763691067696
208,0.02131466567516327,0.023663390427827835
209,0.021068522706627846,0.023271016776561737
210,0.02101043239235878,0.023713771253824234
211,0.02116245962679386,0.02327342890202999
212,0.020987486466765404,0.023311708122491837
213,0.021003304049372673,0.023432832211256027
214,0.021103722974658012,0.022925343364477158
215,0.02069403976202011,0.022682229056954384
216,0.02050677500665188,0.022917941212654114
217,0.02078315243124962,0.022660179063677788
218,0.02061205357313156,0.02233307622373104
219,0.020551878958940506,0.022328773513436317
220,0.020449718460440636,0.022312205284833908
221,0.020322289317846298,0.022253600880503654
222,0.020419949665665627,0.021985657513141632
223,0.020298706367611885,0.02201887220144272
224,0.020421907305717468,0.02212345041334629
225,0.020005173981189728,0.022124357521533966
226,0.02004692330956459,0.021861329674720764
227,0.020117679610848427,0.021909067407250404
228,0.019767066463828087,0.021542660892009735
229,0.020078085362911224,0.021671906113624573
230,0.019519297406077385,0.02179572731256485
231,0.020101036876440048,0.021390454843640327
232,0.019789129495620728,0.02130734734237194
233,0.019519751891493797,0.02124958112835884
234,0.019705165177583694,0.021338460966944695
235,0.01964385434985161,0.021169038489460945
236,0.01958714984357357,0.021099161356687546
237,0.019325828179717064,0.02102203480899334
238,0.019475260749459267,0.02086135558784008
239,0.019226906821131706,0.020632755011320114
240,0.019484197720885277,0.02073279209434986
241,0.01925683580338955,0.02026311866939068
242,0.01940423995256424,0.020486563444137573
243,0.019224422052502632,0.02039870247244835
244,0.018838880583643913,0.020565221086144447
245,0.019222678616642952,0.020824085921049118
246,0.019323674961924553,0.020345229655504227
247,0.01920275203883648,0.02006770484149456
248,0.019140716642141342,0.019948521628975868
249,0.01893988996744156,0.02010517008602619
250,0.01889197714626789,0.01987767405807972
251,0.01893536001443863,0.019667960703372955
252,0.018800534307956696,0.019585968926548958
253,0.01890280656516552,0.019564209505915642
254,0.019103556871414185,0.01981295272707939
255,0.018704216927289963,0.019646944478154182
256,0.018836144357919693,0.01962144672870636
257,0.018653465434908867,0.019394222646951675
258,0.018658362329006195,0.01948990300297737
259,0.018631167709827423,0.01948462426662445
260,0.018804321065545082,0.019442426040768623
261,0.018773209303617477,0.019458221271634102
262,0.01879972033202648,0.019126443192362785
263,0.01841302402317524,0.01901654154062271
264,0.018650971353054047,0.018803974613547325
265,0.018496070057153702,0.018695225939154625
266,0.018351178616285324,0.01886633038520813
267,0.01841089129447937,0.01891437917947769
268,0.018408598378300667,0.018948081880807877
269,0.018451321870088577,0.019089117646217346
270,0.018188653513789177,0.018624527379870415
271,0.018353693187236786,0.018657973036170006
272,0.018250655382871628,0.018655475229024887
273,0.018412139266729355,0.0188926812261343
274,0.018168894574046135,0.018795335665345192
275,0.018038954585790634,0.018862122669816017
276,0.017966853454709053,0.018648786470294
277,0.017987098544836044,0.01882428489625454
278,0.018221622332930565,0.01874544657766819
279,0.018064729869365692,0.018735142424702644
280,0.017818324267864227,0.018639259040355682
281,0.017783941701054573,0.018262173980474472
282,0.018138978630304337,0.01850033365190029
283,0.017938444390892982,0.01828981377184391
284,0.018065504729747772,0.018352901563048363
285,0.017732711508870125,0.01825210452079773
286,0.017817877233028412,0.018257388845086098
287,0.017895588651299477,0.018681254237890244
288,0.01807156577706337,0.018616430461406708
289,0.017946641892194748,0.01857501082122326
290,0.017772803083062172,0.018588727340102196
291,0.017942462116479874,0.01833292469382286
292,0.01767326332628727,0.0184972882270813
293,0.017787108197808266,0.018471673130989075
294,0.018263982608914375,0.01851944625377655
295,0.017748920246958733,0.01851055584847927
296,0.01788647286593914,0.018523281440138817
297,0.017969759181141853,0.01851239800453186
298,0.017551066353917122,0.018155954778194427
299,0.01771586574614048,0.01847468502819538
300,0.01755957491695881,0.018477873876690865
301,0.017731808125972748,0.018381724134087563
302,0.017652591690421104,0.017907654866576195
303,0.017677294090390205,0.018153054639697075
304,0.017321506515145302,0.018093902617692947
305,0.017539801076054573,0.018045498058199883
306,0.017673002555966377,0.01817133277654648
307,0.017567113041877747,0.01818387769162655
308,0.017437893897294998,0.018081767484545708
309,0.017493687570095062,0.018211329355835915
310,0.017820583656430244,0.018211904913187027
311,0.017289461567997932,0.01780807413160801
312,0.01738632842898369,0.018049363046884537
313,0.01747688464820385,0.01818934455513954
314,0.017373817041516304,0.01807303912937641
315,0.017321977764368057,0.018151532858610153
316,0.017525050789117813,0.018454041332006454
317,0.01715131103992462,0.018618213012814522
318,0.017113415524363518,0.01828627847135067
319,0.01734459400177002,0.017844395712018013
320,0.017499612644314766,0.01808132976293564
321,0.017695482820272446,0.018226921558380127
322,0.017321087419986725,0.018166158348321915
323,0.01728469878435135,0.018023913726210594
324,0.017306344583630562,0.017913565039634705
325,0.01750706136226654,0.017933722585439682
326,0.017397819086909294,0.0180064607411623
327,0.01758606918156147,0.018047835677862167
328,0.017500339075922966,0.017944101244211197
329,0.01701674610376358,0.017973700538277626
330,0.01748567819595337,0.018011998385190964
331,0.017130406573414803,0.017770113423466682
332,0.017040805891156197,0.017872227355837822
333,0.01724644936621189,0.018278712406754494
334,0.01739393174648285,0.01782207190990448
335,0.017153410241007805,0.01794733852148056
336,0.01712237484753132,0.01818586140871048
337,0.01719055324792862,0.017605219036340714
338,0.017107326537370682,0.018022924661636353
339,0.017321927472949028,0.01775253936648369
340,0.016999416053295135,0.01802029274404049
341,0.01731172390282154,0.018067095428705215
342,0.01696881465613842,0.018156729638576508
343,0.01731324940919876,0.01800467073917389
344,0.016951754689216614,0.017730427905917168
345,0.01687944494187832,0.01810440607368946
346,0.017212871462106705,0.017897870391607285
347,0.017025845125317574,0.01756197027862072
348,0.017018143087625504,0.017836328595876694
349,0.01690191961824894,0.017582694068551064
350,0.01708080805838108,0.017629966139793396
351,0.017230689525604248,0.017553778365254402
352,0.017043668776750565,0.01733051985502243
353,0.016647271811962128,0.01761881820857525
354,0.016958480700850487,0.017845265567302704
355,0.016908885911107063,0.017216872423887253
356,0.0170128233730793,0.017668021842837334
357,0.016898853704333305,0.01778191328048706
358,0.016973359510302544,0.01741483435034752
359,0.0168572086840868,0.01763792708516121
360,0.01699318364262581,0.01799856498837471
361,0.016999324783682823,0.01754491962492466
362,0.016926582902669907,0.0174881462007761
363,0.017273927107453346,0.017531773075461388
364,0.01710491068661213,0.01746217906475067
365,0.016953645274043083,0.017467457801103592
366,0.01665421761572361,0.017385059967637062
367,0.017006808891892433,0.017313698306679726
368,0.017026010900735855,0.01729847677052021
369,0.016669707372784615,0.01775934174656868
370,0.016854215413331985,0.017545348033308983
